name, address, review, score
"씨사이드아덴리조트", 제주특별자치도 서귀포시 중문관광로 124, 19, 3.7
"야크마을", 제주특별자치도 서귀포시 색달중앙로 162, 35, 5.0
"중문리조트", 제주특별자치도 서귀포시 색달로 117, 4, 3.5
"롯데리조트제주 아트빌라스", 제주특별자치도 서귀포시 색달중앙로252번길 124, 110, 4.0
"벨라비타", 제주특별자치도 서귀포시 일주서로 809, 0, 5.0
"헤브론힐리조트", 제주특별자치도 제주시 애월읍 고성남서길 76, 4, 2.7
"스프링힐", 제주특별자치도 서귀포시 천제연로 292, 4, 4.8
"제주애월리조트", 제주특별자치도 제주시 애월읍 광령평화2길 116-20, 9, 4.0
"휴센", 제주특별자치도 제주시 애월읍 광령리 1036-2, 0, 0.0
"담앤루", 제주특별자치도 서귀포시 이어도로343번길 63, 6, 4.4
"클럽이에스 제주리조트", 제주특별자치도 서귀포시 1100로 501, 22, 4.6
"제주나인리조트", 제주특별자치도 제주시 해안마을북길 14-5, 5, 0.0
"비스타리조트", 제주특별자치도 제주시 서해안로 74, 21, 2.3
"스완지리조트", 제주특별자치도 제주시 서해안로 84, 5, 4.3
"이호리조트", 제주특별자치도 제주시 도리로 106-16, 0, 0.0
"썬비치리조트", 제주특별자치도 제주시 서해안로 114, 4, 5.0
"아모렉스", 제주특별자치도 제주시 서해안로 216, 1, 2.6
"켄싱턴리조트 서귀포", 제주특별자치도 서귀포시 이어도로 684, 198, 2.4
"더시에나리조트 (2023년5월예정)", 제주특별자치도 서귀포시 강정동 3772-1, 6, 5.0
"엠버리조트", 제주특별자치도 제주시 1100로 2671-51, 65, 3.3
"제주드림타워", 제주특별자치도 제주시 노연로 12, 140, 2.6
"뷰타워리조트", 제주특별자치도 제주시 서해안로 346-9, 5, 2.6
"로긴리조트&호텔", 제주특별자치도 제주시 서해안로 442-11, 34, 4.0
"올레요리조트", 제주특별자치도 서귀포시 이어도로 720, 11, 2.8
"팜밸리리조트", 제주특별자치도 서귀포시 중산간서로 193, 24, 4.3
"아이브리조트", 제주특별자치도 서귀포시 산록남로 1966-34, 30, 4.0
"파미유스파리조트", 제주특별자치도 서귀포시 이어도로 826-6, 21, 4.3
"서귀포푸른섬", 제주특별자치도 서귀포시 법환로66번길 5-1, 1, 0.0
"샤모니리조트", 제주특별자치도 서귀포시 중산간서로 68, 5, 4.4
"그림리조트", 제주특별자치도 제주시 서해안로 620-1, 23, 4.1
"신원리조트 제주지사", 제주특별자치도 제주시 용해로 55, 0, 0.0
"서귀포월드컵리조트", 제주특별자치도 서귀포시 월드컵로45번길 40, 79, 4.6
"씨오르리조트", 제주특별자치도 서귀포시 이어도로 989, 25, 4.1
"더세리리조트", 제주특별자치도 서귀포시 법환상로2번길 97-17, 19, 4.5
"코코비치리조트", 제주특별자치도 서귀포시 태평로92번길 37, 1, 0.0
"블루펄리조트", 제주특별자치도 서귀포시 태평로92번길 35, 0, 5.0
"덴앤델리조트", 제주특별자치도 서귀포시 태평로 156, 0, 0.0
"벙커호텔앤리조트", 제주특별자치도 서귀포시 중산간동로8183번길 16, 1, 5.0
"한라산 리조트", 제주특별자치도 제주시 선돌목동길 56-46, 0, 2.5
"제주 헬스케어타운 리조트", 제주특별자치도 서귀포시 솔오름로20번길 12, 19, 2.4
"더큐브리조트 제주", 제주특별자치도 서귀포시 솔오름로105번길 24, 100, 3.8
"돈내코힐스파리조트", 제주특별자치도 서귀포시 돈내코로 180, 61, 3.9
"벨룸리조트", 제주특별자치도 서귀포시 516로277번길 45, 29, 4.3
"우리들리조트", 제주특별자치도 서귀포시 산록남로 2914, 0, 0.0
"더베이제주리조트", 제주특별자치도 서귀포시 문필로35번길 46, 16, 5.0
"돌과바람리조트", 제주특별자치도 서귀포시 하신상로 166, 2, 4.6
"라헨느리조트", 제주특별자치도 제주시 명림로 374, 3, 3.7
"기린산장 홍보관", 제주특별자치도 서귀포시 남원읍 위미리 산 78, 0, 0.0
"백통신원", 제주특별자치도 서귀포시 남원읍 서성로 427, 0, 0.0
"한화리조트 제주", 제주특별자치도 제주시 명림로 575-107, 71, 3.7
"기린빌라리조트", 제주특별자치도 서귀포시 남원읍 서성로 427-1, 9, 3.3
"지아일랜드리조트", 제주특별자치도 서귀포시 남원읍 위미항구로121번길 31, 0, 0.0
"인피니티리조트", 제주특별자치도 제주시 조천읍 조함해안로 376-9, 1, 5.0
"에코랜드GC 골프텔", 제주특별자치도 제주시 조천읍 대흘리 1221-1, 4, 0.0
"제이에스리조트", 제주특별자치도 제주시 조천읍 대흘5길 25, 0, 0.0
"함덕리조텔", 제주특별자치도 제주시 조천읍 조함해안로 514, 0, 5.0
"조이빌리조트", 제주특별자치도 제주시 조천읍 조함해안로 514, 0, 5.0
"소노벨 제주", 제주특별자치도 제주시 조천읍 신북로 577, 197, 3.0
"소노벨제주 신관", 제주특별자치도 제주시 조천읍 신북로 577, 1, 3.5
"크라운컨트리클럽 골프빌리지", 제주특별자치도 제주시 조천읍 북선로 125, 1, 0.0
"금호제주리조트", 제주특별자치도 서귀포시 남원읍 태위로 522-12, 62, 3.2
"돌핀리조트", 제주특별자치도 제주시 구좌읍 일주동로 1845, 0, 0.0
"송당송당펜션&리조트", 제주특별자치도 제주시 구좌읍 비자림로 1220, 3, 4.2
"세인트포골프&리조트", 제주특별자치도 제주시 구좌읍 선유로 445-55, 0, 0.0
"블라제리조트", 제주특별자치도 서귀포시 표선면 녹산로 274, 38, 5.0
"사이프러스골프앤리조트 골프텔", 제주특별자치도 서귀포시 표선면 번영로 2300, 0, 0.0
"더뷰리조트", 제주특별자치도 서귀포시 남원읍 신흥앞동산로40번길 39-23, 0, 0.0
"소노캄 제주", 제주특별자치도 서귀포시 표선면 일주동로 6347-17, 304, 3.4
"씨엘빌리지", 제주특별자치도 서귀포시 표선면 세성로 67-32, 2, 0.0
"스테이다랑쉬", 제주특별자치도 제주시 구좌읍 비자림로 2239, 2, 0.0
"오크라리조트", 제주특별자치도 서귀포시 표선면 번영로 3189, 6, 5.0
"C&P리조트", 제주특별자치도 서귀포시 성산읍 중산간동로 4328-63, 15, 5.0
"제주파라다이스힐", 제주특별자치도 서귀포시 성산읍 삼달리 2265-1, 1, 0.0
"고투베드리조트", 제주특별자치도 서귀포시 성산읍 서성일로 660, 2, 4.3
"제주원리조트", 제주특별자치도 서귀포시 성산읍 서성일로 726-33, 1, 5.0
"메모리아리조트", 제주특별자치도 서귀포시 성산읍 일주동로 5199-3, 7, 3.9
"MJ리조트", 제주특별자치도 제주시 구좌읍 해맞이해안로 1651, 68, 4.9
"오투힐 제주점", 제주특별자치도 제주시 구좌읍 해맞이해안로 1590-6, 46, 4.8
"오션갤러리 호텔앤리조트", 제주특별자치도 서귀포시 성산읍 환해장성로 231, 4, 3.7
"제주휴리조트1", 제주특별자치도 서귀포시 성산읍 난고로 228, 1, 4.0
"크리스마스리조트", 제주특별자치도 제주시 구좌읍 해맞이해안로 2030-8, 18, 2.8
"오션스퀘어", 제주특별자치도 서귀포시 성산읍 환해장성로 667, 30, 3.8
"보라카이인제주", 제주특별자치도 제주시 구좌읍 해맞이해안로 2484, 0, 0.0
"코델리아리조트", 제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20, 27, 2.4
"더포그레이스호텔앤리조트", 제주특별자치도 서귀포시 성산읍 해맞이해안로 2670, 108, 2.9
"취다선리조트", 제주특별자치도 서귀포시 성산읍 해맞이해안로 2688, 87, 4.9
"봄그리고가을리조트", 제주특별자치도 서귀포시 성산읍 해맞이해안로 2660, 35, 4.3
"오션스타콘도", 제주특별자치도 서귀포시 성산읍 섭지코지로 169, 31, 2.4
"휘닉스제주", 제주특별자치도 서귀포시 성산읍 섭지코지로 107, 39, 3.7
"휘닉스제주 벨라테라스", 제주특별자치도 서귀포시 성산읍 섭지코지로 107, 0, 0.0
"훈데르트힐즈", 제주특별자치도 제주시 우도면 우도해안길 32-24, 20, 5.0
