num,name,address,review,score
73,브엘세바교회,제주특별자치도 서귀포시 안덕면 평화로 360-26,0,0
74,봉성교회,제주특별자치도 제주시 애월읍 봉성로 83-9,0,0
75,이레교회,제주특별자치도 제주시 애월읍 곽지남4길 5-3,0,0
76,납읍교회,제주특별자치도 제주시 애월읍 납읍로 20,0,5
77,하람교회,제주특별자치도 제주시 애월읍 애납로 155,0,0
78,제주혜린교회,제주특별자치도 제주시 애월읍 애원로 99-17,0,1
79,애월교회,제주특별자치도 제주시 애월읍 애월로18길 5,0,0
80,서광교회,제주특별자치도 서귀포시 안덕면 화순서동로 397,0,0
81,영어촌교회,제주특별자치도 서귀포시 안덕면 동광본동로 2-11,0,5
82,제주영어교회,제주특별자치도 서귀포시 안덕면 동광본동로 2-11,0,0
83,제주하영교회,제주특별자치도 서귀포시 안덕면 신화역사로 473-7,0,0
84,꿈틀교회,제주특별자치도 제주시 애월읍 고내봉서2길 43,0,5
85,고내소망교회,제주특별자치도 제주시 애월읍 고내북동길 8 1층,0,4.5
86,제주성서교회,제주특별자치도 제주시 애월읍 일주서로 6374,0,0
87,산방산이보이는교회,제주특별자치도 서귀포시 안덕면 동광로 229,0,5
88,양촌교회,제주특별자치도 제주시 애월읍 상가북4길 7,0,0
89,감산교회,제주특별자치도 서귀포시 안덕면 감산중로 16-11,0,5
90,드림교회,제주특별자치도 서귀포시 안덕면 신화역사로 601,1,0
91,대평교회(대한예수교장로회),제주특별자치도 서귀포시 안덕면 대평감산로 14-4,0,0
92,상창교회,제주특별자치도 서귀포시 안덕면 한창로97번길 18,0,3
93,중엄교회,제주특별자치도 제주시 애월읍 일주서로 6741,0,5
94,서귀포꿈꾸는교회,제주특별자치도 서귀포시 일주서로 1206,0,0
95,제주창성교회,제주특별자치도 제주시 애월읍 장전남4길 28-1,0,5
96,예래교회,제주특별자치도 서귀포시 예래로68번길 8,0,5
97,태초교회,제주특별자치도 서귀포시 우남로 20,0,0
98,제일행복한교회,제주특별자치도 제주시 애월읍 하소로 681-6,0,0
99,더불어행복한교회,제주특별자치도 제주시 애월읍 하소로 658 1층,0,0
100,아끈교회,제주특별자치도 제주시 애월읍 장유길 44,0,0
101,수산교회,제주특별자치도 제주시 애월읍 수산4길 67,0,0
102,애조로교회,제주특별자치도 제주시 애월읍 애조로 88,0,0
103,제주새사람교회,제주특별자치도 제주시 애월읍 하귀로 19,0,5
104,서귀포갈보리교회,제주특별자치도 서귀포시 일주서로 1017,0,2.5
105,순종하는교회,제주특별자치도 제주시 애월읍 유수암로 207-2,0,0
106,대한성공회제주교회,제주특별자치도 제주시 애월읍 유수암평화5길 15-18,0,4.8
107,제주교회,제주특별자치도 제주시 애월읍 상귀장수물길 58-30,5,5
108,하귀교회,제주특별자치도 제주시 애월읍 하귀로19길 41,0,3
109,주영광교회,제주특별자치도 제주시 애월읍 하귀로 59-1,0,0
110,제주대광교회,제주특별자치도 제주시 애월읍 하귀로15길 32,0,0
111,신제주그리스도의교회,제주특별자치도 제주시 애월읍 하귀로 43-3 1층,0,0
112,세계평화의섬교회,제주특별자치도 제주시 애월읍 평화로 2435,0,0
113,제주예평교회,제주특별자치도 제주시 애월읍 하광로 208-22,0,4
114,제주한빛교회,제주특별자치도 제주시 애월읍 하귀3길 19 201호,0,5
115,은혜교회,제주특별자치도 제주시 애월읍 하귀동남4길 9-2,0,0
116,제주교회,제주특별자치도 제주시 애월읍 하광로 77,0,0
117,제주중문교회,제주특별자치도 서귀포시 일주서로 835,1,0
118,제주예전교회,제주특별자치도 서귀포시 중문상로 128,0,5
119,중문하나교회,제주특별자치도 서귀포시 천제연로 185 3층,0,0
120,중문찬양교회,제주특별자치도 서귀포시 중문로105번길 14,0,0
121,영신교회,제주특별자치도 제주시 계명길 6-1,0,0
122,새샘교회,제주특별자치도 제주시 우정로8길 36,0,0
123,제주은혜교회,제주특별자치도 제주시 계명길 10-1,0,0
124,외도 순복음교회,제주특별자치도 제주시 우령안1길 11,0,0
125,서부교회,제주특별자치도 제주시 우령8길 2,0,0
126,외도평안교회,제주특별자치도 제주시 우정로6길 27,0,0
127,대포교회(감리교회),제주특별자치도 서귀포시 중문관광로 292,0,5
128,중문제일교회,제주특별자치도 서귀포시 1100로49번길 11,0,5
129,중문한사랑교회,제주특별자치도 서귀포시 1100로 31-7,0,0
130,백주년기념교회 (기장),제주특별자치도 서귀포시 1100로85번길 13,0,0
131,할렐루야회복교회,제주특별자치도 제주시 애월읍 광령평화2길 116-12,0,5
132,세광교회,제주특별자치도 제주시 애월읍 광령평화6길 31,0,1
133,제주교회,제주특별자치도 제주시 애월읍 광령2길 17-7,0,0
134,제주큰빛교회,제주특별자치도 제주시 우령2길 50,0,5
135,제주섬기는교회,제주특별자치도 제주시 우평로 332,0,0
136,외도교회,제주특별자치도 제주시 우령2길 14,0,0
137,임마누엘제주교회,제주특별자치도 제주시 우정로 72,0,5
138,제주제일교회,제주특별자치도 제주시 아란6길 22,0,5
139,제주성지교회,제주특별자치도 제주시 우정로3길 19,0,0
140,회수교회,제주특별자치도 서귀포시 1100로 211,0,0
141,제주선교100주년기념교회,제주특별자치도 서귀포시 1100로 297,0,5
142,광령교회,제주특별자치도 서귀포시 1100로 297,0,5
143,제주온누리침례교회,제주특별자치도 제주시 창오길 15,0,5
144,월평교회,제주특별자치도 서귀포시 월평로 14,0,0
145,기쁜소식 제주교회,제주특별자치도 제주시 오광로6길 19,0,0
146,열방제주교회,제주특별자치도 제주시 일주서로 7576,0,0
147,이호교회,제주특별자치도 제주시 서해안로 22-3,0,5
148,제주한마음교회,제주특별자치도 제주시 광평동로 31-4,0,0
149,제주평화교회,제주특별자치도 제주시 오광로 160,0,5
150,제주예수중심교회,제주특별자치도 제주시 백포남길 9,0,0
151,도두교회,제주특별자치도 제주시 도두1길 2-1,0,0
152,강정교회,제주특별자치도 서귀포시 이어도로 578,0,0
153,해군제주교회,제주특별자치도 서귀포시 강정동 2800,0,0
154,제주동부교회,제주특별자치도 제주시 고마로7길 11,0,5
155,제주새소망교회,제주특별자치도 서귀포시 일주서로 323,0,0
156,신제주광염교회,제주특별자치도 제주시 한라대학로 31 더이음빌딩 3~4층,0,0
157,신일교회,제주특별자치도 제주시 고사마루길 39-6,0,0
158,노형 중앙교회,제주특별자치도 제주시 다랑곶1길 4,0,0
159,제주반석교회,제주특별자치도 제주시 노형로 307-4,0,0
160,행복한우리교회,제주특별자치도 제주시 수덕5길 7,0,5
161,제주새순교회,제주특별자치도 제주시 수덕5길 50,0,0
162,허브교회,제주특별자치도 제주시 정존11길 31,0,0
163,노형교회,제주특별자치도 제주시 다랑곶1길 4,0,0
164,대천교회,제주특별자치도 서귀포시 일주서로 215-7,0,0
165,제주소랑교회,제주특별자치도 서귀포시 용흥로38번길 20,0,0
166,제주신광교회,제주특별자치도 제주시 수목원서길 83-9,0,5
167,제주에바다농아교회,제주특별자치도 제주시 은수길 117-7,0,0
168,제주충신교회,제주특별자치도 제주시 연화로2길 17-6,0,0
169,기적의교회,제주특별자치도 제주시 과원북2길 1,0,0
170,제주평안교회,제주특별자치도 제주시 과원로 12,0,5
171,제주복음교회,제주특별자치도 제주시 진군길 48,0,2.3
172,사랑하는교회,제주특별자치도 제주시 과원북4길 5,0,5
173,연동순복음교회,제주특별자치도 제주시 신광로 58,0,4
174,제주 화평교회,제주특별자치도 제주시 다랑곶길 29,0,0
175,하늘가족교회,제주특별자치도 제주시 월랑로2길 18,0,0
176,늘푸른교회,제주특별자치도 제주시 과원북4길 3,0,0
177,은혜동산교회,제주특별자치도 제주시 원노형10길 32,0,0
178,대한예수교장로회열린교회,제주특별자치도 제주시 연동6길 13,0,0
179,순복음제주도중앙교회,제주특별자치도 제주시 일주서로 7881,0,3
180,제주소망교회,제주특별자치도 제주시 일주서로 7881,0,3
181,중부교회,제주특별자치도 제주시 일주서로 7881,0,3
182,제주생명의교회,제주특별자치도 제주시 일주서로 7881,0,3
183,제주신승감리교회,제주특별자치도 제주시 일주서로 7880 3층,0,0
184,제주삼다교회,제주특별자치도 제주시 도령북길 8,3,0
185,BIM까페교회,제주특별자치도 제주시 삼무로 9,0,0
186,들빛교회,제주특별자치도 서귀포시 선반로65번길 61,0,0
187,여의도순복음서귀포교회,제주특별자치도 서귀포시 일주서로 118,4,0
188,백향목교회,제주특별자치도 서귀포시 중산간서로157번길 56,0,5
189,대한성공회 서귀포교회,제주특별자치도 서귀포시 염돈로 41-21,0,0
190,동산위의교회,제주특별자치도 서귀포시 엉또로 109,2,5
191,영광교회,제주특별자치도 제주시 아연로 32-4,0,0
192,주함교회,제주특별자치도 제주시 연동12길 29,0,0
193,제주함께하는침례교회,제주특별자치도 제주시 은남1길 19 2층,0,5
194,연동서부교회,제주특별자치도 제주시 신대로21길 16,0,0
195,회복감리교회,제주특별자치도 제주시 선덕로6길 11,0,0
196,제일중국인교회,제주특별자치도 제주시 신대로 126,0,5
197,주님동산교회,제주특별자치도 제주시 신대로 165,0,0
198,그리스도의교회 제주점,제주특별자치도 제주시 신대로 110,0,5
199,열린순복음,제주특별자치도 제주시 삼무로 77,0,0
200,주성령순복음교회,제주특별자치도 제주시 노연로 148,0,0
201,열방교회,제주특별자치도 서귀포시 중산간동로 8091,2,3
202,제주평강교회,제주특별자치도 제주시 연삼로 29,0,0
203,제주성화교회,제주특별자치도 제주시 연삼로 20 3층,0,0
204,참좋은교회,제주특별자치도 제주시 연문2길 3,0,0
205,잠힘교회,제주특별자치도 제주시 신광로1길 10,0,0
206,형제교회,제주특별자치도 제주시 신대로10길 5,0,0
207,법환교회,제주특별자치도 서귀포시 일주서로43번길 38,0,5
208,신서귀포교회,제주특별자치도 서귀포시 신서로114번길 40,0,0
209,법환신성교회,제주특별자치도 서귀포시 신중남로 8,0,0
210,대한예수교침례회 서귀포교회,제주특별자치도 서귀포시 신서귀로51번길 15,0,3.7
211,새서귀포교회,제주특별자치도 서귀포시 신서로48번길 20-8,0,0
212,제주국제순복음교회,제주특별자치도 서귀포시 중산간서로 88-5,0,5
213,터교회,제주특별자치도 제주시 종천길 39-4,0,0
214,제주베데스다 한라성결교회,제주특별자치도 제주시 아연로 113-22,0,0
215,제주동산교회,제주특별자치도 제주시 연미2길 16-6,0,0
216,하나님의교회 세계복음선교협회,제주특별자치도 제주시 동광로 14,12,4.3
217,제주서문교회,제주특별자치도 제주시 용문로17길 23-6,0,0
218,제주동신교회,제주특별자치도 제주시 용문로 120-1,0,0
219,제주명성교회,제주특별자치도 제주시 한천로 36,0,0
220,성은교회,제주특별자치도 제주시 용담로 14-1,0,5
221,복된교회,제주특별자치도 제주시 동광로6길 29,1,1
222,제주희망교회,제주특별자치도 서귀포시 법환로38번길 4,0,0
223,법환교회,제주특별자치도 서귀포시 법환로 20,0,0
224,대륜교회,제주특별자치도 서귀포시 법환상로2번길 97-22,0,0
225,신서귀포재림교회,제주특별자치도 서귀포시 신동로 31 2층,0,5
226,천천히교회,제주특별자치도 서귀포시 서호중앙로 55 E동 104호,0,0
227,열매맺는교회,제주특별자치도 제주시 거북새미길 48-20,0,5
228,제주중앙감리교회,제주특별자치도 제주시 연사길 17,0,0
229,오라교회,제주특별자치도 제주시 연사2길 9,0,5
230,예수생명교회,제주특별자치도 제주시 서사로 179,0,0
231,믿음교회,제주특별자치도 제주시 서사로 149-1,0,0
232,광명교회,제주특별자치도 제주시 남성로 104,0,0
233,제주제성교회,제주특별자치도 제주시 서사로4길 15-2,0,0
234,제주기둥교회,제주특별자치도 제주시 남성로3길 19,0,0
235,제주주님의교회,제주특별자치도 제주시 서사로 134,0,0
236,충실교회,제주특별자치도 제주시 서광로11길 37,0,0
237,제주중앙침례교회,제주특별자치도 제주시 남성로 127,0,0
238,빛내리순복음교회,제주특별자치도 제주시 전농로 34,0,0
239,제주예안교회,제주특별자치도 제주시 서사로 48,0,5
240,꿈을이루는교회,제주특별자치도 제주시 용담로 92,0,0
241,서호교회,제주특별자치도 서귀포시 막동산로 16,0,0
242,호근교회,제주특별자치도 서귀포시 호근서호로 102,0,4
243,제광교회,제주특별자치도 제주시 도남로3길 17,0,0
244,새예루살렘교회,제주특별자치도 제주시 도남로 13,0,0
245,구세군제주영문교회,제주특별자치도 제주시 도남로16길 14 2층,0,0
246,제주광염교회,제주특별자치도 제주시 신성로10길 28,0,0
247,예수제자교회,제주특별자치도 제주시 서광로 238,0,0
248,도남순복음교회,제주특별자치도 제주시 도남로 32,0,0
249,푸른초장교회,제주특별자치도 제주시 독짓골2길 11,0,0
250,새로운교회,제주특별자치도 제주시 연삼로 353,0,0
251,제주서광교회,제주특별자치도 제주시 홍랑길 10,0,0
252,제주동도교회,제주특별자치도 제주시 삼성로5길 13-21,0,5
253,제주성결교회,제주특별자치도 제주시 서사로19길 27,0,0
254,대광장로교회,제주특별자치도 제주시 중앙로 93-1,0,0
255,제주남부교회,제주특별자치도 제주시 삼성로1길 14-1,0,0
256,갈보리교회,제주특별자치도 제주시 동광로1길 11,0,5
257,제주열리는교회,제주특별자치도 제주시 서사로 35 2층,0,0
258,동제주베들레헴교회,제주특별자치도 제주시 전농로 115 2층,0,0
259,에덴교회,제주특별자치도 제주시 동광로1길 30,0,0
260,순례자의교회,제주특별자치도 제주시 중앙로 104,0,0
261,생명나무교회,제주특별자치도 제주시 서광로 279,0,0
262,한라교회,제주특별자치도 제주시 삼성로5길 24,0,0
263,제주그리스도의교회,제주특별자치도 제주시 중앙로24길 26,0,0
264,제주필리피노교회,제주특별자치도 제주시 돈내길 4,0,0
265,제주성내교회,제주특별자치도 제주시 관덕로2길 5,0,4
266,제주산성교회,제주특별자치도 제주시 북성로 12,0,0
267,제주꿈이있는교회,제주특별자치도 제주시 대원길 128-19,0,0
268,제주안디옥교회,제주특별자치도 제주시 한북로 139,0,0
269,평강교회,제주특별자치도 제주시 연북로 553,0,0
270,제주선교교회,제주특별자치도 제주시 구산로 37,0,0
271,예인교회,제주특별자치도 제주시 연북로 550,0,0
272,이도교회,제주특별자치도 제주시 구남로 46,0,0
273,제주누리교회,제주특별자치도 제주시 남광북3길 3,0,5
274,제주남문교회,제주특별자치도 제주시 광양13길 6-3,0,0
275,광림교회,제주특별자치도 제주시 고산동산6길 10,2,5
276,순복음청지기교회,제주특별자치도 제주시 중앙로 254-1 3층,0,5
277,큰평안교회,제주특별자치도 제주시 오복6길 7,0,0
278,복된교회,제주특별자치도 제주시 용담로1길 27,2,5
279,지구촌교회,제주특별자치도 제주시 오복5길 18,0,0
280,제주도성서침례교회,제주특별자치도 제주시 오복7길 14 지하1층,0,0
281,제주중앙교회,제주특별자치도 제주시 가령로1길 10-1,0,5
282,예수그리스도 후기성도교회 제주지부,제주특별자치도 제주시 삼성로 45,0,5
283,마라나타예슈아교회,제주특별자치도 제주시 가령로 5 2층,0,0
284,제주시민교회,제주특별자치도 제주시 동광로 112 3층,0,0
285,순복음겨자씨교회,제주특별자치도 제주시 동광로9길 16,0,0
286,한국천부교 일도교회,제주특별자치도 제주시 삼성로7길 13,0,0
287,제주세광교회,제주특별자치도 제주시 동광로16길 15 호연빌딩 지하 2호,0,0
288,제주예본교회,제주특별자치도 제주시 동광로12길 6,0,0
289,영도교회,제주특별자치도 제주시 신산로 109,0,0
290,하나님의교회 세계복음선교협회,제주특별자치도 제주시 오라로 23,14,4.1
291,신천지예수교증거장막성전 제주교회,제주특별자치도 제주시 동광로 96 5층,0,1
292,제주동부교회,제주특별자치도 서귀포시 성산읍 일주동로 4456,0,0
293,우리교회,제주특별자치도 제주시 동문로21길 4-7,0,0
294,제자교회,제주특별자치도 제주시 동문로18길 25,0,0
295,열린문교회,제주특별자치도 서귀포시 동홍남로 25,0,0
296,베이스캠프교회,제주특별자치도 제주시 성지로 76-1 3층,0,0
297,제주제일교회,제주특별자치도 제주시 신설로5길 11,0,0
298,제주사랑의교회,제주특별자치도 제주시 아연로 602,0,0
299,오아시스셀교회,제주특별자치도 제주시 아란7길 11 2층,0,5
300,아라복음교회,제주특별자치도 제주시 아봉로 42,0,0
301,제주성안교회,제주특별자치도 제주시 중앙로 470,1,3.3
302,아름다운교회,제주특별자치도 제주시 중앙로 457,0,0
303,대한예수교장로회은성교회,제주특별자치도 제주시 월두2길 65,0,5
304,이레순복음교회,제주특별자치도 제주시 태성로5길 42-1,0,5
305,제주제일교회,제주특별자치도 제주시 우평로 321-6,0,0
306,제주시온교회,제주특별자치도 제주시 승천로 60,0,0
307,이도주님의교회,제주특별자치도 제주시 남광로 65,0,0
308,제주주품의교회,제주특별자치도 제주시 신설로9길 39,0,0
309,제주제일침례교회,제주특별자치도 제주시 신설로5길 11,0,0
310,탐라교회,제주특별자치도 제주시 정든로1길 36,0,2.5
311,제주순복음교회,제주특별자치도 제주시 천수동로 16,0,5
312,동문성결교회,제주특별자치도 제주시 연수로 15,0,5
313,제주가령골교회,제주특별자치도 제주시 가령골길 15,0,0
314,주승리교회,제주특별자치도 제주시 천수로 52,0,0
315,하늘문교회,제주특별자치도 제주시 천수로 92,0,0
316,제주영락교회,제주특별자치도 제주시 동광로23길 15,1,2.6
317,천리교대선교회,제주특별자치도 제주시 사라봉길 44,0,0
318,영주교회,제주특별자치도 제주시 동문로 153,0,0
319,서귀포가정교회,제주특별자치도 서귀포시 서문로 62,0,0
320,제칠일안식일 예수재림교회 서귀포교회,제주특별자치도 서귀포시 일주동로 8767,1,5
321,주말씀교회,제주특별자치도 서귀포시 일주동로 8737,0,0
322,예성교회,제주특별자치도 서귀포시 중앙로101번길 25,0,0
323,서귀포예일교회,제주특별자치도 서귀포시 중앙로 151-1,0,5
324,서귀포교회,제주특별자치도 서귀포시 동홍로 56,0,5
325,주님안의교회,제주특별자치도 서귀포시 홍중로 53-3 다동 306호,0,5
326,큰바위교회,제주특별자치도 서귀포시 서문로 32,0,0
327,세한교회,제주특별자치도 서귀포시 중산간동로 8071-5,0,0
328,열방교회,제주특별자치도 제주시 연북로 90,0,0
329,서홍교회,제주특별자치도 서귀포시 홍중로 141-1,0,0
330,제주곶자왈교회,제주특별자치도 제주시 연신로 158 2층,0,5
331,시편교회,제주특별자치도 제주시 황사평6길 65-5,0,0
332,사랑숨결교회,제주특별자치도 제주시 남광로 187 대유대림쇼핑센터 3층,0,5
333,열방 제자교회,제주특별자치도 서귀포시 소암로12번길 2,0,0
334,예수그리스도 후기성도교회 서귀포지부,제주특별자치도 서귀포시 솔동산로11번길 20,0,0
335,서귀포강변교회,제주특별자치도 서귀포시 중정로91번길 1-1,0,0
336,길벗교회,제주특별자치도 서귀포시 소암로 11,0,0
337,서귀포교회,제주특별자치도 서귀포시 동홍로 56,0,5
338,동홍교회,제주특별자치도 서귀포시 동홍로109번길 48,0,0
339,서귀포동원교회,제주특별자치도 서귀포시 동홍서로 15,0,0
340,서귀포반석교회,제주특별자치도 서귀포시 장수로 66,0,0
341,서귀포감리교회,제주특별자치도 서귀포시 중동로 40,0,0
342,대한예수교장로회 예수소망교회,제주특별자치도 서귀포시 중앙로72번길 49-1,0,0
343,성화감리교회,제주특별자치도 서귀포시 중앙로 156 2층,0,5
344,남제주교회,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 25-6,0,0
345,시온감리교회,제주특별자치도 서귀포시 중앙로72번길 8-5,0,0
346,좋은열매교회,제주특별자치도 서귀포시 동문로 26,0,0
347,서귀포시냇가교회,제주특별자치도 서귀포시 동홍로109번길 25,0,5
348,제주중앙교회,제주특별자치도 제주시 간월동로 77,0,5
349,성령샘교회,제주특별자치도 서귀포시 중동로 32-2,0,0
350,더풍성한교회,제주특별자치도 서귀포시 중산간동로7929번길 12,0,0
351,시냇가에심은교회,제주특별자치도 서귀포시 중산간동로 7983,0,0
352,동서귀포교회,제주특별자치도 서귀포시 동홍로 165,0,5
353,서귀포중앙교회,제주특별자치도 서귀포시 동홍로 278,1,4.3
354,한라산교회,제주특별자치도 서귀포시 동홍로 286-11,0,0
355,제주아름다운교회,제주특별자치도 제주시 연삼로 714,0,0
356,화북소망교회,제주특별자치도 제주시 일주동로 179,0,0
357,늘사랑교회,제주특별자치도 제주시 일주동로 197,0,0
358,제주교회,제주특별자치도 제주시 거로남10길 42-5,0,0
359,제주화북교회,제주특별자치도 제주시 진남로6길 31,1,5
360,제주은총교회,제주특별자치도 제주시 진남로2길 32,0,0
361,화북서광교회,제주특별자치도 제주시 진남로8길 21,0,0
362,함께하는교회,제주특별자치도 제주시 진동로5길 45,0,0
363,늘사랑교회,제주특별자치도 제주시 진동로5길 30,0,0
364,제주중앙 그리스도의교회,제주특별자치도 제주시 진동로 12,0,0
365,화북 어린이집,제주특별자치도 제주시 일주동로 224,3,3
366,서귀포방주교회,제주특별자치도 서귀포시 동홍중앙로66번길 30-8,0,0
367,서귀포제일교회,제주특별자치도 서귀포시 정방연로 48,0,0
368,제주드림교회,제주특별자치도 서귀포시 태평로 536,0,0
369,서귀포명성교회,제주특별자치도 서귀포시 동홍중앙로90번길 30-7,0,0
370,열린문교회,제주특별자치도 제주시 성지로 63,0,0
371,기쁜소식 서귀포교회,제주특별자치도 서귀포시 동홍중앙로66번길 42-9 2층,0,3.5
372,동신교회,제주특별자치도 서귀포시 동홍중앙로 13,0,0
373,충만한교회,제주특별자치도 서귀포시 동홍중앙로51번길 4,0,0
374,서귀포예수중심교회,제주특별자치도 서귀포시 일주동로 8524,0,0
375,구세군서귀포영문(교회),제주특별자치도 서귀포시 일주동로 8538,0,0
376,동서남북교회,제주특별자치도 서귀포시 동홍서로112번길 17,0,0
377,새동산교회,제주특별자치도 서귀포시 동홍중앙로7번길 16,0,0
378,서귀포목양교회,제주특별자치도 서귀포시 동홍중앙로66번길 30-8,0,0
379,참즐거운교회,제주특별자치도 서귀포시 일주동로 8543,0,0
380,제주찬양교회,제주특별자치도 서귀포시 동홍남로 59,0,0
381,포도나무교회,제주특별자치도 서귀포시 동홍북로 27-14,0,0
382,온새미로교회,제주특별자치도 제주시 첨단로 199,0,0
383,기독교대한감리회빛과소금교회,제주특별자치도 제주시 아봉로 381,0,0
384,제주동안교회,제주특별자치도 제주시 동화로1길 49-24,0,5
