num,id,store,business,address,x,y,url
24,719625115,제주신화월드 랜딩관,특급호텔,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.3175385,33.30566208,http://place.map.kakao.com/719625115
25,1073984114,제주신화월드 신화관,특급호텔,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.3159012,33.30674131,http://place.map.kakao.com/1073984114
26,1065946291,제주신화월드 메리어트관,특급호텔,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.3176746,33.30749309,http://place.map.kakao.com/1065946291
27,855820137,블랙스톤제주 힐하우스호텔,호텔,제주특별자치도 제주시 한림읍 한창로 925-122,126.3136166,33.33615078,http://place.map.kakao.com/855820137
28,489015678,힐하우스 호텔 & 스파,호텔,제주특별자치도 제주시 한림읍 한창로 925-122,126.3123398,33.33597061,http://place.map.kakao.com/489015678
29,23609232,플레이스,호텔,제주특별자치도 서귀포시 안덕면 화순문화로 17-28,126.3260507,33.25263608,http://place.map.kakao.com/23609232
30,1054418012,르메인호텔 서귀포,호텔,제주특별자치도 서귀포시 안덕면 화순로 119,126.3335379,33.246247,http://place.map.kakao.com/1054418012
31,27116088,씨스테이호텔&스파,호텔,제주특별자치도 제주시 애월읍 애월해안로 255,126.3389917,33.46758227,http://place.map.kakao.com/27116088
32,1316216570,머큐어앰배서더 제주,특급호텔,제주특별자치도 서귀포시 안덕면 한창로 365,126.3487373,33.29365237,http://place.map.kakao.com/1316216570
33,1295712598,샐리스 제주,호텔,제주특별자치도 제주시 애월읍 고내로 46,126.341716,33.4646612,http://place.map.kakao.com/1295712598
34,26635911,리치호텔,호텔,제주특별자치도 제주시 애월읍 고내로13길 100,126.3489409,33.47207433,http://place.map.kakao.com/26635911
35,133156568,스탠포드호텔앤리조트 제주,호텔,제주특별자치도 제주시 애월읍 애월해안로 408,126.3527546,33.47192841,http://place.map.kakao.com/133156568
36,1211550418,다인오세아노호텔 루프탑ARA,특급호텔,제주특별자치도 제주시 애월읍 애월해안로 394,126.3504653,33.47250427,http://place.map.kakao.com/1211550418
37,18755393,탑스텐빌라드애월 제주,호텔,제주특별자치도 제주시 애월읍 애월해안로 516-7,126.3592315,33.47709749,http://place.map.kakao.com/18755393
38,85652945,호텔스카브로,호텔,제주특별자치도 서귀포시 예래해안로 15,126.3699316,33.23410163,http://place.map.kakao.com/85652945
39,18224608,라림부띠끄호텔,호텔,제주특별자치도 서귀포시 안덕면 대평로 39,126.3629781,33.23680264,http://place.map.kakao.com/18224608
40,26517493,베니키아호텔 제주,호텔,제주특별자치도 제주시 애월읍 애월해안로 554-6,126.3622293,33.47762686,http://place.map.kakao.com/26517493
41,201611100,애월비치호텔,호텔,제주특별자치도 제주시 애월읍 애월해안로 554-10,126.3628753,33.47727045,http://place.map.kakao.com/201611100
42,1970340396,씨클리프호텔제주,호텔,제주특별자치도 제주시 애월읍 애월해안로 554-8,126.3628424,33.47764805,http://place.map.kakao.com/1970340396
43,29939773,코쿤호텔 애월,호텔,제주특별자치도 제주시 애월읍 중엄3길 50,126.3716405,33.47798327,http://place.map.kakao.com/29939773
44,2013358824,그랜드메르호텔제주,호텔,제주특별자치도 서귀포시 논짓물로 45,126.386162,33.2396394,http://place.map.kakao.com/2013358824
45,12501795,포도호텔,호텔,제주특별자치도 서귀포시 안덕면 산록남로 863,126.3874568,33.31789883,http://place.map.kakao.com/12501795
46,24838363,루체빌,호텔,제주특별자치도 서귀포시 안덕면 산록남로 786,126.3851526,33.31983493,http://place.map.kakao.com/24838363
47,10503501,서귀포호텔,호텔,제주특별자치도 서귀포시 상예로 319,126.3947159,33.2731855,http://place.map.kakao.com/10503501
48,26919010,디아넥스호텔,호텔,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,126.3926864,33.30306955,http://place.map.kakao.com/26919010
49,27280262,탐라스테이호텔제주,호텔,제주특별자치도 제주시 애월읍 애월해안로 881,126.3911929,33.4869669,http://place.map.kakao.com/27280262
50,23968892,호텔시드니,호텔,제주특별자치도 제주시 애월읍 애월해안로 945,126.3960532,33.48369808,http://place.map.kakao.com/23968892
51,7967458,제주신라호텔,특급호텔,제주특별자치도 서귀포시 중문관광로72번길 75,126.4080414,33.24743088,http://place.map.kakao.com/7967458
52,27184194,스위트호텔 제주점,호텔,제주특별자치도 서귀포시 중문관광로72번길 67,126.4084286,33.24904482,http://place.map.kakao.com/27184194
53,1633038054,파르나스호텔 제주,호텔,제주특별자치도 서귀포시 중문관광로72번길 100,126.4057632,33.24459343,http://place.map.kakao.com/1633038054
54,953071258,블룸호텔,호텔,제주특별자치도 서귀포시 중문관광로72번길 53,126.408113,33.2498692,http://place.map.kakao.com/953071258
55,1340230571,호텔더본 제주,호텔,제주특별자치도 서귀포시 색달로 18,126.4064734,33.25954119,http://place.map.kakao.com/1340230571
56,1220460107,히든클리프호텔&네이쳐,호텔,제주특별자치도 서귀포시 예래해안로 542,126.4025951,33.25477649,http://place.map.kakao.com/1220460107
57,2102809860,그랜드조선 제주,특급호텔,제주특별자치도 서귀포시 중문관광로72번길 60,126.4080049,33.25236438,http://place.map.kakao.com/2102809860
58,45570566,그랜드조선 힐 스위트,특급호텔,제주특별자치도 서귀포시 중문관광로72번길 60,126.4090526,33.25326918,http://place.map.kakao.com/45570566
59,1660831497,더스테이센추리호텔,호텔,제주특별자치도 제주시 애월읍 일주서로 7113,126.4089331,33.48484028,http://place.map.kakao.com/1660831497
60,7862728,롯데호텔 제주,특급호텔,제주특별자치도 서귀포시 중문관광로72번길 35,126.4106002,33.24845645,http://place.map.kakao.com/7862728
61,10594509,씨에스호텔앤리조트,호텔,제주특별자치도 서귀포시 중문관광로 196,126.4196617,33.24298655,http://place.map.kakao.com/10594509
62,24710774,아리아호텔,호텔,제주특별자치도 서귀포시 중문관광로 23-1,126.4155512,33.25587672,http://place.map.kakao.com/24710774
63,857640746,아루미호텔 중문,호텔,제주특별자치도 서귀포시 색달중앙로 38,126.4139705,33.2586066,http://place.map.kakao.com/857640746
64,2047342707,호텔더그랑 중문,호텔,제주특별자치도 서귀포시 색달중앙로 19,126.4131369,33.25743778,http://place.map.kakao.com/2047342707
65,26842343,제이뷰호텔,호텔,제주특별자치도 서귀포시 중산간서로 935,126.4164508,33.26470511,http://place.map.kakao.com/26842343
66,76689097,반얀트리카시아 제주(예정),호텔,,126.4129513,33.28325746,http://place.map.kakao.com/76689097
67,21549099,대아관광 르네상스제주호텔,호텔,제주특별자치도 제주시 애월읍 평화로 2477,126.4160915,33.43171455,http://place.map.kakao.com/21549099
68,23973217,제주아일래드호텔,호텔,제주특별자치도 제주시 애월읍 평화로 2477,126.4160915,33.43171455,http://place.map.kakao.com/23973217
69,17573500,제주부영호텔앤리조트,호텔,제주특별자치도 서귀포시 중문관광로 222,126.4231393,33.24249691,http://place.map.kakao.com/17573500
70,926565755,유어스호텔,호텔,제주특별자치도 서귀포시 천제연로178번길 21,126.4238154,33.24982754,http://place.map.kakao.com/926565755
71,455327301,호텔 스테이인터뷰 제주,호텔,제주특별자치도 서귀포시 중문관광로 288,126.4294832,33.24589103,http://place.map.kakao.com/455327301
72,26854361,베니키아중문호텔,호텔,제주특별자치도 서귀포시 천제연로 166,126.4223865,33.25189193,http://place.map.kakao.com/26854361
73,25677469,중문시티호텔,호텔,제주특별자치도 서귀포시 중문상로 27,126.4248163,33.25086272,http://place.map.kakao.com/25677469
74,255215375,해리안호텔,호텔,제주특별자치도 서귀포시 천제연로 153,126.4214004,33.25284938,http://place.map.kakao.com/255215375
75,1687488820,호텔제이힐,호텔,제주특별자치도 서귀포시 천제연로188번길 11,126.4247021,33.25075671,http://place.map.kakao.com/1687488820
76,25654998,예그린하우스,호텔,제주특별자치도 서귀포시 천제연로188번길 15,126.4245534,33.25052701,http://place.map.kakao.com/25654998
77,1383946076,바솔트호텔,호텔,제주특별자치도 서귀포시 일주서로 809,126.4237888,33.25862454,http://place.map.kakao.com/1383946076
78,19364611,엑스오,호텔,제주특별자치도 제주시 애월읍 광령평화2길 35,126.4300381,33.44059343,http://place.map.kakao.com/19364611
79,25741593,그라벨호텔제주,호텔,제주특별자치도 제주시 일주서로 7316,126.4287003,33.49240715,http://place.map.kakao.com/25741593
80,929178313,엘렌호텔,호텔,제주특별자치도 서귀포시 이어도로 152,126.4385209,33.23972808,http://place.map.kakao.com/929178313
81,1393422347,오션블루호텔,호텔,제주특별자치도 서귀포시 이어도로 67,126.4304108,33.23886532,http://place.map.kakao.com/1393422347
82,24030044,파밀리아호텔,호텔,제주특별자치도 서귀포시 대포동서로 63-20,126.438011,33.24094478,http://place.map.kakao.com/24030044
83,27316853,썬라이즈호텔 중문점,호텔,제주특별자치도 서귀포시 중문관광로 310,126.4305262,33.24754218,http://place.map.kakao.com/27316853
84,25575890,일레인호텔,호텔,제주특별자치도 서귀포시 일주서로 660,126.439031,33.25461078,http://place.map.kakao.com/25575890
85,8619771,WE호텔,호텔,제주특별자치도 서귀포시 1100로 453-95,126.4440806,33.2861974,http://place.map.kakao.com/8619771
86,21462506,한라관광호텔포시즌,호텔,제주특별자치도 서귀포시 1100로 453-95,126.4440766,33.28616132,http://place.map.kakao.com/21462506
87,23966560,힐타운호텔,호텔,제주특별자치도 제주시 애월읍 광령평화8길 47-7,126.4438446,33.44829443,http://place.map.kakao.com/23966560
88,136203229,캠퍼트리 호텔앤리조트,호텔,제주특별자치도 제주시 해안마을서4길 100,126.4488824,33.45302686,http://place.map.kakao.com/136203229
89,16352592,제주해군호텔,호텔,제주특별자치도 제주시 해안마을서2길 19,126.4486468,33.45898715,http://place.map.kakao.com/16352592
90,1246754253,오로라호텔,호텔,제주특별자치도 제주시 논세길 51,126.4423185,33.48944255,http://place.map.kakao.com/1246754253
91,2050325625,나이스호텔,호텔,제주특별자치도 제주시 논세길 96-38,126.4423718,33.48297299,http://place.map.kakao.com/2050325625
92,25136731,씨앤호텔,호텔,제주특별자치도 제주시 일주서로 7490,126.4470502,33.49359754,http://place.map.kakao.com/25136731
93,1025402180,이호MH호텔,호텔,제주특별자치도 제주시 현사길 33,126.4486494,33.49695678,http://place.map.kakao.com/1025402180
94,2062435690,라이프리버호텔,호텔,제주특별자치도 제주시 현사길 45,126.4473025,33.4972483,http://place.map.kakao.com/2062435690
95,1740038066,제주샹그릴라호텔앤리조트,호텔,제주특별자치도 제주시 해안마을북길 14-6,126.4538684,33.46441442,http://place.map.kakao.com/1740038066
96,27189960,호텔펄리,호텔,제주특별자치도 제주시 노형로 79,126.4547704,33.46431921,http://place.map.kakao.com/27189960
97,20298862,오션패밀리호텔,호텔,제주특별자치도 제주시 일주서로 7531,126.4508768,33.49527979,http://place.map.kakao.com/20298862
98,2126972223,오드리인호텔,호텔,제주특별자치도 제주시 서해안로 100,126.4601841,33.50305362,http://place.map.kakao.com/2126972223
99,27208640,호텔펄리플러스,호텔,제주특별자치도 제주시 도두봉2길 2,126.4699704,33.50542197,http://place.map.kakao.com/27208640
100,742590754,베드라디오 도두봉,호텔,제주특별자치도 제주시 서해안로 204,126.4698882,33.50655762,http://place.map.kakao.com/742590754
101,14559675,제주아일랜드,호텔,제주특별자치도 제주시 고사마루길 30,126.4714403,33.47766287,http://place.map.kakao.com/14559675
102,1806296595,레슬리호텔,호텔,제주특별자치도 제주시 광평길 3,126.4706143,33.48115391,http://place.map.kakao.com/1806296595
103,26851048,에스호텔,호텔,제주특별자치도 제주시 오일장중길 26,126.4713357,33.49541205,http://place.map.kakao.com/26851048
104,20805585,토스카나호텔,호텔,제주특별자치도 서귀포시 용흥로66번길 158-7,126.484409,33.26562309,http://place.map.kakao.com/20805585
105,1730860321,엠버퓨어힐 호텔&리조트,호텔,제주특별자치도 제주시 1100로 2671-30,126.487361,33.42501786,http://place.map.kakao.com/1730860321
106,196009555,썬랜드호텔,호텔,제주특별자치도 제주시 신광로 92,126.489607,33.48397082,http://place.map.kakao.com/196009555
107,20061270,라움호텔,호텔,제주특별자치도 제주시 신광로10길 1,126.489381,33.48361646,http://place.map.kakao.com/20061270
108,17164338,뉴아일랜드관광호텔,호텔,제주특별자치도 제주시 연동6길 17,126.4894377,33.48421535,http://place.map.kakao.com/17164338
109,1105959656,그랜드하얏트제주,특급호텔,제주특별자치도 제주시 노연로 12,126.4814115,33.4852423,http://place.map.kakao.com/1105959656
110,26621840,베스트웨스턴 제주호텔,호텔,제주특별자치도 제주시 도령로 27,126.4818458,33.48782988,http://place.map.kakao.com/26621840
111,26406591,호텔위드제주,호텔,제주특별자치도 제주시 노연로 34,126.4837967,33.48582026,http://place.map.kakao.com/26406591
112,1525669923,위드스테이호텔,호텔,제주특별자치도 제주시 노연로 34,126.4837648,33.48575702,http://place.map.kakao.com/1525669923
113,8297922,뉴제주호텔,호텔,제주특별자치도 제주시 원노형6길 2,126.4826851,33.48565514,http://place.map.kakao.com/8297922
114,209126929,엠버씨티호텔,호텔,제주특별자치도 제주시 노연로 13,126.4816698,33.48631808,http://place.map.kakao.com/209126929
115,1696885296,위드시티호텔,호텔,제주특별자치도 제주시 노연로 34,126.4837967,33.48582026,http://place.map.kakao.com/1696885296
116,26777549,엠버호텔 센트럴,호텔,제주특별자치도 제주시 노연로 24,126.4826582,33.48583535,http://place.map.kakao.com/26777549
117,10033831,포시즌호텔,호텔,제주특별자치도 제주시 원노형3길 19,126.4839588,33.48642861,http://place.map.kakao.com/10033831
118,16671446,위너스호텔,호텔,제주특별자치도 제주시 원노형3길 29,126.4828587,33.48649435,http://place.map.kakao.com/16671446
119,23966998,와싱톤호텔,호텔,제주특별자치도 제주시 도령로 25,126.4815984,33.48745379,http://place.map.kakao.com/23966998
120,8067669,메종글래드제주,특급호텔,제주특별자치도 제주시 노연로 80,126.4885292,33.48521147,http://place.map.kakao.com/8067669
121,25767159,호텔레오,특급호텔,제주특별자치도 제주시 삼무로 14,126.4882455,33.48971285,http://place.map.kakao.com/25767159
122,24222779,엠버호텔 제주,호텔,제주특별자치도 제주시 삼무로 12,126.4878128,33.48974803,http://place.map.kakao.com/24222779
123,1889199424,아시아호텔,호텔,제주특별자치도 제주시 노연로 53,126.4858599,33.48627062,http://place.map.kakao.com/1889199424
124,25647980,제주센트럴시티호텔,호텔,제주특별자치도 제주시 노연로 66,126.4871217,33.48577095,http://place.map.kakao.com/25647980
125,1653062403,어반스테이 제주연동,호텔,제주특별자치도 제주시 연동6길 5,126.4894474,33.48551008,http://place.map.kakao.com/1653062403
126,25660819,해마호텔,호텔,제주특별자치도 제주시 삼무로 28,126.4895519,33.48970472,http://place.map.kakao.com/25660819
127,23965831,세종호텔,호텔,제주특별자치도 제주시 신광로 74,126.4897102,33.48546067,http://place.map.kakao.com/23965831
128,7861421,뉴맨하탄관광호텔,호텔,제주특별자치도 제주시 도령로 66,126.4855947,33.48927362,http://place.map.kakao.com/7861421
129,26324072,케이관광호텔,호텔,제주특별자치도 제주시 연동3길 10,126.4879202,33.48904072,http://place.map.kakao.com/26324072
130,1916099616,금호훼밀리호텔,호텔,제주특별자치도 제주시 제원1길 9,126.4883495,33.48923814,http://place.map.kakao.com/1916099616
131,634452255,힐스테이트제주,호텔,제주특별자치도 제주시 연동6길 5,126.4894377,33.48551455,http://place.map.kakao.com/634452255
132,10133183,국제호텔,호텔,제주특별자치도 제주시 연동1길 8,126.4865416,33.48926673,http://place.map.kakao.com/10133183
133,25622042,귀빈호텔,호텔,제주특별자치도 제주시 제원1길 20,126.4873578,33.48954059,http://place.map.kakao.com/25622042
134,23183577,롯데시티호텔 제주,특급호텔,제주특별자치도 제주시 도령로 83,126.4864772,33.49069458,http://place.map.kakao.com/23183577
135,10424829,삼해인관광호텔,호텔,제주특별자치도 제주시 도령로 108,126.4893995,33.49128278,http://place.map.kakao.com/10424829
136,19229728,호텔제이엠,호텔,제주특별자치도 제주시 삼무로1길 10-7,126.4887601,33.49040109,http://place.map.kakao.com/19229728
137,49899759,위플스테이,호텔,제주특별자치도 제주시 도령로 102,126.4887417,33.49097983,http://place.map.kakao.com/49899759
138,8218953,뉴월드호텔,호텔,제주특별자치도 제주시 도령로 96,126.4883666,33.49071682,http://place.map.kakao.com/8218953
139,10367959,디셈버호텔,호텔,제주특별자치도 제주시 삼무로1길 15,126.4896472,33.4903218,http://place.map.kakao.com/10367959
140,1231324174,퓨어스테이오션,호텔,제주특별자치도 제주시 서해안로 346-9,126.4819658,33.50959116,http://place.map.kakao.com/1231324174
141,1925398663,퓨어스테이,호텔,제주특별자치도 제주시 서해안로 346-14,126.4812456,33.5094493,http://place.map.kakao.com/1925398663
142,2025257355,팜파스호텔 제주,호텔,제주특별자치도 제주시 서해안로 368-3,126.4849893,33.51155661,http://place.map.kakao.com/2025257355
143,955688322,몽듀호텔,호텔,제주특별자치도 제주시 서해안로 382,126.4845403,33.51267451,http://place.map.kakao.com/955688322
144,1676720234,메르블루호텔,호텔,제주특별자치도 제주시 서해안로 368,126.4841728,33.51130257,http://place.map.kakao.com/1676720234
145,853726165,글래즈하임호텔,호텔,제주특별자치도 서귀포시 이어도로 777,126.4979881,33.23668956,http://place.map.kakao.com/853726165
146,798185690,호텔리안,호텔,제주특별자치도 서귀포시 이어도로 777,126.4979541,33.23662811,http://place.map.kakao.com/798185690
147,25078479,아이진호텔,호텔,제주특별자치도 제주시 신대로22길 4,126.4947978,33.48241971,http://place.map.kakao.com/25078479
148,9400343,펄호텔 제주,호텔,제주특별자치도 제주시 신대로20길 49,126.4909527,33.48347146,http://place.map.kakao.com/9400343
149,26922571,호텔더원,호텔,제주특별자치도 제주시 사장3길 33,126.4912496,33.4827496,http://place.map.kakao.com/26922571
150,16928851,노블레스호텔,호텔,제주특별자치도 제주시 연동8길 31,126.4907574,33.48302707,http://place.map.kakao.com/16928851
151,1954367611,선스테이호텔,호텔,제주특별자치도 제주시 신광로 93,126.4901251,33.48369526,http://place.map.kakao.com/1954367611
152,8622554,메이저호텔,호텔,제주특별자치도 제주시 사장3길 36,126.4910457,33.48303547,http://place.map.kakao.com/8622554
153,8222100,뉴크라운호텔,호텔,제주특별자치도 제주시 신광로 87,126.49026,33.48418267,http://place.map.kakao.com/8222100
154,8598773,한림호텔,호텔,제주특별자치도 제주시 연동10길 20,126.4916936,33.4840948,http://place.map.kakao.com/8598773
155,14561156,진호캐스텔,호텔,제주특별자치도 제주시 사장길 37,126.4949818,33.48260438,http://place.map.kakao.com/14561156
156,8083961,제주코아호텔,호텔,제주특별자치도 제주시 신대로 148,126.4960323,33.48402596,http://place.map.kakao.com/8083961
157,16881735,씨티호텔,호텔,제주특별자치도 제주시 신대로 170,126.495103,33.48248226,http://place.map.kakao.com/16881735
158,26485988,신라스테이 제주,호텔,제주특별자치도 제주시 노연로 100,126.4909019,33.4855377,http://place.map.kakao.com/26485988
159,1530398349,호텔에어시티제주,호텔,제주특별자치도 제주시 삼무로 56,126.4924944,33.48958247,http://place.map.kakao.com/1530398349
160,1756804594,호텔스카이파크 제주1호점,호텔,제주특별자치도 제주시 삼무로 48,126.491735,33.48953968,http://place.map.kakao.com/1756804594
161,353278880,하이레지던스,호텔,제주특별자치도 제주시 은남1길 46,126.4909738,33.48944009,http://place.map.kakao.com/353278880
162,259448322,호텔앨리스&트렁크,호텔,제주특별자치도 제주시 연동12길 4,126.4930152,33.48534351,http://place.map.kakao.com/259448322
163,27469794,호텔컬리넌 제주,호텔,제주특별자치도 제주시 사장1길 26,126.4928514,33.4853762,http://place.map.kakao.com/27469794
164,511288043,호텔통 연동점,호텔,제주특별자치도 제주시 사장1길 28,126.4926674,33.48538987,http://place.map.kakao.com/511288043
165,8939402,뜨레비호텔,호텔,제주특별자치도 제주시 연동7길 8,126.4905663,33.48919318,http://place.map.kakao.com/8939402
166,7856594,제주로얄호텔,호텔,제주특별자치도 제주시 신대로12길 45,126.4916977,33.4885595,http://place.map.kakao.com/7856594
167,1050775187,인덱스 제이드림호텔,호텔,제주특별자치도 제주시 은남1길 40,126.4915466,33.48936671,http://place.map.kakao.com/1050775187
168,251296123,호텔B,호텔,제주특별자치도 제주시 신대로12길 16,126.4949147,33.48878453,http://place.map.kakao.com/251296123
169,1226251698,호텔메이저2,호텔,제주특별자치도 제주시 은남4길 40,126.4915244,33.48654643,http://place.map.kakao.com/1226251698
170,17346832,호텔W 신제주점,호텔,제주특별자치도 제주시 은남4길 42,126.491292,33.48654548,http://place.map.kakao.com/17346832
171,25978802,에이원호텔,호텔,제주특별자치도 제주시 사장1길 10,126.4947594,33.48532268,http://place.map.kakao.com/25978802
172,21750786,레브호텔,호텔,제주특별자치도 제주시 은남1길 15,126.494148,33.48907802,http://place.map.kakao.com/21750786
173,26574400,제니아호텔,호텔,제주특별자치도 제주시 은남1길 25,126.4930933,33.48911338,http://place.map.kakao.com/26574400
174,18438884,Atnoon호텔,호텔,제주특별자치도 제주시 은남1길 8,126.4949986,33.48935197,http://place.map.kakao.com/18438884
175,8306889,다이아몬드호텔,호텔,제주특별자치도 제주시 신대로12길 42,126.4922346,33.48892324,http://place.map.kakao.com/8306889
176,18567288,탐라지오호텔,호텔,제주특별자치도 제주시 신광로 79,126.4901733,33.485019,http://place.map.kakao.com/18567288
177,10275414,뉴신라호텔,호텔,제주특별자치도 제주시 신대로12길 40,126.4924509,33.48893044,http://place.map.kakao.com/10275414
178,25815599,호텔엘린,호텔,제주특별자치도 제주시 은남1길 4,126.4954378,33.48932491,http://place.map.kakao.com/25815599
179,1777793812,호텔시리우스,호텔,제주특별자치도 제주시 도령로 133,126.4910162,33.49340276,http://place.map.kakao.com/1777793812
180,1082324144,글로스터호텔 제주,호텔,제주특별자치도 제주시 삼무로 57,126.4926163,33.49008515,http://place.map.kakao.com/1082324144
181,27129103,제주썬호텔&카지노,호텔,제주특별자치도 제주시 삼무로 67,126.4938965,33.49012645,http://place.map.kakao.com/27129103
182,1705243950,벤티모호텔앤레지던스,호텔,제주특별자치도 제주시 연삼로 14,126.4937439,33.49342926,http://place.map.kakao.com/1705243950
183,2106593561,신신호텔 제주공항점,호텔,제주특별자치도 제주시 도령로 124,126.4905207,33.49221242,http://place.map.kakao.com/2106593561
184,24858644,이화호텔,호텔,제주특별자치도 제주시 도령로 155,126.4921964,33.49474105,http://place.map.kakao.com/24858644
185,1354215953,갤러리호텔비앤비,호텔,제주특별자치도 제주시 삼무로3길 48,126.4907433,33.49057875,http://place.map.kakao.com/1354215953
186,11334932,파크사이드호텔,호텔,제주특별자치도 제주시 도령로 126,126.4907918,33.49240558,http://place.map.kakao.com/11334932
187,1750036595,퓨어스테이,호텔,제주특별자치도 제주시 신대로 68,126.4963642,33.49136988,http://place.map.kakao.com/1750036595
188,1750036595,퓨어스테이,호텔,제주특별자치도 제주시 신대로 68,126.4963642,33.49136988,http://place.map.kakao.com/1750036595
189,8085808,제주스위트호텔,호텔,제주특별자치도 제주시 삼무로3길 9,126.4948906,33.49015575,http://place.map.kakao.com/8085808
190,241470328,제이그랜드호텔,호텔,제주특별자치도 제주시 삼무로 57,126.4926527,33.49011415,http://place.map.kakao.com/241470328
191,10732565,전원호텔,호텔,제주특별자치도 제주시 삼무로11길 38,126.4956998,33.49015544,http://place.map.kakao.com/10732565
192,878003934,해호텔,호텔,제주특별자치도 제주시 서해안로 526,126.4952233,33.51959582,http://place.map.kakao.com/878003934
193,207515165,더그랜드섬오름,호텔,제주특별자치도 서귀포시 막숙포로 118,126.5096764,33.23284565,http://place.map.kakao.com/207515165
194,221546969,스위트메이서귀포호텔,호텔,제주특별자치도 서귀포시 김정문화로27번길 9-1,126.5075472,33.25248102,http://place.map.kakao.com/221546969
195,22646362,빠레브호텔,호텔,제주특별자치도 서귀포시 김정문화로 15,126.5066265,33.25229073,http://place.map.kakao.com/22646362
196,1749664013,윈스카이호텔,호텔,제주특별자치도 서귀포시 신중남로 17,126.5084784,33.25309691,http://place.map.kakao.com/1749664013
197,137464688,브릿지레지던스호텔,호텔,제주특별자치도 서귀포시 김정문화로 49,126.5100004,33.25150974,http://place.map.kakao.com/137464688
198,27224641,비스타케이호텔 월드컵,호텔,제주특별자치도 서귀포시 김정문화로41번길 10-6,126.5098017,33.25191288,http://place.map.kakao.com/27224641
199,459588496,제주웨스턴그레이스 강정점,호텔,제주특별자치도 서귀포시 김정문화로27번길 9-7,126.5069325,33.25264448,http://place.map.kakao.com/459588496
