"name","address","review","score"
"호텔스카이파크 제주1호점","제주특별자치도 제주시 삼무로 48 호텔스카이파크 제주1호점",47,3.1
"하이레지던스","제주특별자치도 제주시 은남1길 46",71,4.5
"호텔앨리스&트렁크","제주특별자치도 제주시 연동12길 4",16,3.8
"호텔컬리넌 제주","제주특별자치도 제주시 사장1길 26",22,3.0
"호텔통 연동점","제주특별자치도 제주시 사장1길 28",16,2.6
"뜨레비호텔","제주특별자치도 제주시 연동7길 8",10,4.0
"제주로얄호텔","제주특별자치도 제주시 신대로12길 45",1,1.6
"인덱스 제이드림호텔","제주특별자치도 제주시 은남1길 40",10,4.3
"호텔B","제주특별자치도 제주시 신대로12길 16",9,3.8
"호텔메이저2","제주특별자치도 제주시 은남4길 40",6,4.4
"호텔W 신제주점","제주특별자치도 제주시 은남4길 42",2,5.0
"에이원호텔","제주특별자치도 제주시 사장1길 10",3,4.8
"레브호텔","제주특별자치도 제주시 은남1길 15",5,3.6
"제니아호텔","제주특별자치도 제주시 은남1길 25",0,0.0
"Atnoon호텔","제주특별자치도 제주시 은남1길 8",13,2.9
"다이아몬드호텔","제주특별자치도 제주시 신대로12길 42",3,3.3
"탐라지오호텔","제주특별자치도 제주시 신광로 79",4,4.0
"뉴신라호텔","제주특별자치도 제주시 신대로12길 40",0,0.0
"호텔엘린","제주특별자치도 제주시 은남1길 4",6,5.0
"호텔시리우스","제주특별자치도 제주시 도령로 133",201,3.5
"글로스터호텔 제주","제주특별자치도 제주시 삼무로 57",108,3.2
"제주썬호텔&카지노","제주특별자치도 제주시 삼무로 67",8,5.0
"벤티모호텔앤레지던스","제주특별자치도 제주시 연삼로 14",117,4.7
"신신호텔 제주공항점","제주특별자치도 제주시 도령로 124",64,2.9
"이화호텔","제주특별자치도 제주시 도령로 155",17,3.7
"갤러리호텔비앤비","제주특별자치도 제주시 삼무로3길 48",21,3.0
"파크사이드호텔","제주특별자치도 제주시 도령로 126",4,2.1
"퓨어스테이","제주특별자치도 제주시 신대로 68",6,3.6
"퓨어스테이","제주특별자치도 제주시 신대로 68",6,3.6
"제주스위트호텔","제주특별자치도 서귀포시 중문관광로72번길 67",112,3.6
"제이그랜드호텔","제주특별자치도 제주시 삼무로 57",0,0.0
"전원호텔","제주특별자치도 제주시 삼무로11길 38",0,0.0
"해호텔","제주특별자치도 제주시 서해안로 526",4,2.4
"더그랜드섬오름","제주특별자치도 서귀포시 막숙포로 118",51,4.1
"스위트메이서귀포호텔","제주특별자치도 서귀포시 김정문화로27번길 9-1",57,4.1
"빠레브호텔","제주특별자치도 서귀포시 김정문화로 15",66,3.4
"윈스카이호텔","제주특별자치도 서귀포시 신중남로 17",46,3.9
"브릿지레지던스호텔","제주특별자치도 서귀포시 김정문화로 49",22,4.5
"비스타케이호텔 월드컵","제주특별자치도 서귀포시 김정문화로41번길 10-6",64,2.9
"제주웨스턴그레이스 강정점","제주특별자치도 서귀포시 김정문화로27번길 9-7",28,3.1
"호텔캘리포니아","제주특별자치도 서귀포시 김정문화로27번길 9-7",28,3.1
"호텔퍼블리코","제주특별자치도 서귀포시 김정문화로27번길 14-4",4,5.0
"라관광호텔","제주특별자치도 제주시 연북로 217",3,2.5
"제주노블레스관광호텔","제주특별자치도 제주시 월성로4길 19",44,4.0
"펠리시아호텔","제주특별자치도 서귀포시 일주동로 9123",3,5.0
"타마라 제주","제주특별자치도 서귀포시 김정문화로41번길 10-8",12,2.9
"신신호텔 제주월드컵","제주특별자치도 서귀포시 서호중로 55",24,2.8
"그랜드밀리언스호텔 서귀포","제주특별자치도 서귀포시 서호중앙로 84",42,4.1
"제주푸른호텔","제주특별자치도 서귀포시 서호중로 47",44,4.6
"서귀포힐즈호텔","제주특별자치도 서귀포시 신서로48번길 50",0,0.0
"더스테이호텔","제주특별자치도 제주시 애월읍 일주서로 7113",32,3.6
"제주갤럭시호텔","제주특별자치도 제주시 남성로 33",13,4.9
"참피온호텔","제주특별자치도 제주시 남성로 131",3,3.5
"르네상스호텔","제주특별자치도 제주시 서사로14길 1",6,5.0
"찰리호텔","제주특별자치도 제주시 서사로 128",0,0.0
"영승국제상무 찰리호텔","제주특별자치도 제주시 서사로 128",0,0.0
"라마다프라자 제주호텔","제주특별자치도 제주시 탑동로 66",170,3.6
"제주오리엔탈호텔","제주특별자치도 제주시 탑동로 47",31,3.1
"제주퍼시픽호텔","제주특별자치도 제주시 서사로 20",13,3.1
"금자탑","제주특별자치도 제주시 서사로 20",0,0.0
"이스턴호텔 제주","제주특별자치도 서귀포시 서호중로 65",39,3.4
"스카이힐비지니스호텔","제주특별자치도 제주시 서광로24길 1",9,2.5
"올레관광호텔","제주특별자치도 제주시 서광로 254",3,3.0
"씨앤제이관광호텔","제주특별자치도 제주시 광양8길 24",0,0.0
"아스타호텔","제주특별자치도 제주시 서사로 129",76,4.0
"사하라호텔","제주특별자치도 제주시 서광로 265",6,3.5
"하니크라운호텔","제주특별자치도 제주시 삼성로 10",2,3.3
"제주슬림호텔","제주특별자치도 제주시 서광로 292-1",2,1.0
"스카이호텔","제주특별자치도 제주시 한림읍 한림로 917",18,4.2
"스카이호텔","제주특별자치도 제주시 한림읍 한림로 917",18,4.2
"하니호텔 대연회장","제주특별자치도 제주시 삼성로 10",0,0.0
"아라팰리스호텔","제주특별자치도 제주시 남성로26길 26",14,4.0
"스타즈호텔 제주로베로","제주특별자치도 제주시 관덕로 26",109,3.2
"제주스테이호텔","제주특별자치도 제주시 무근성7길 22",20,2.5
"에메랄드호텔","제주특별자치도 제주시 중앙로12길 35",4,5.0
"신화","제주특별자치도 서귀포시 안덕면 신화역사로304번길 89",238,3.6
"호텔아나타","제주특별자치도 제주시 만덕로6길 31",14,4.0
"오션스위츠 제주호텔","제주특별자치도 제주시 탑동해안로 74",92,3.6
"제주팔레스호텔","제주특별자치도 제주시 탑동로 9",30,3.9
"제주담스테이","제주특별자치도 제주시 중앙로2길 35-1",7,2.6
"디앤디파트먼트 제주 d room","제주특별자치도 제주시 탑동로2길 3",1,0.0
"천마비지니스호텔","제주특별자치도 제주시 중앙로 20",0,0.0
"씨사이드관광호텔","제주특별자치도 제주시 중앙로 20",0,0.0
"호텔리젠트마린","제주특별자치도 제주시 서부두2길 20",226,3.9
"휘슬락호텔","제주특별자치도 제주시 서부두2길 26",237,3.3
"호텔더블유 탑동점","제주특별자치도 제주시 임항로 24",1,2.4
"탑동호텔","제주특별자치도 제주시 서부두남길 19",0,4.0
"라마다제주시티호텔","제주특별자치도 제주시 중앙로 304",180,3.2
"헤르츠호텔","제주특별자치도 제주시 중앙로 252",3,3.5
"디아이에이치에이엠씨","제주특별자치도 제주시 중앙로 304",0,0.0
"호텔샬롬제주","제주특별자치도 제주시 동광로 34",99,3.3
"애플호텔","제주특별자치도 제주시 동광로 45",7,2.3
"동경호텔","제주특별자치도 제주시 삼성로 63",0,0.0
"골프피아","제주특별자치도 제주시 고마로14길 16",0,0.0
"심스호텔","제주특별자치도 제주시 임항로 249",39,3.4
"하버호텔","제주특별자치도 제주시 임항로 260 1층",22,4.4
"크로바호텔","제주특별자치도 제주시 동문로 119",0,0.0
"호텔난타","제주특별자치도 제주시 선돌목동길 56-26",198,4.2
"천하장호텔","제주특별자치도 제주시 동광로 165",0,0.0
"크라운호텔","제주특별자치도 제주시 동문로 138",0,0.0
"파크선샤인제주","제주특별자치도 서귀포시 남성중로 135",139,4.1
"호텔윈스토리","제주특별자치도 서귀포시 중정로 11",14,4.4
"까사로마호텔","제주특별자치도 서귀포시 태평로 347",68,4.1
"신신호텔 천지연","제주특별자치도 서귀포시 서문로 42-1",91,3.6
"호텔징크","제주특별자치도 서귀포시 중정로 11",24,4.1
"FK알레그리아호텔","제주특별자치도 서귀포시 중앙로47번길 25",29,3.5
"서귀포풍경호텔","제주특별자치도 서귀포시 남성중로 147",5,2.2
"오렌지호텔","제주특별자치도 서귀포시 태평로335번길 3",4,5.0
"호텔더그랑 서귀포","제주특별자치도 서귀포시 중정로 16",4,5.0
"호텔에이치아이","제주특별자치도 서귀포시 중앙로47번길 25",2,0.0
"풍경호스텔","제주특별자치도 서귀포시 남성로 117",5,2.9
"은하호텔","제주특별자치도 서귀포시 중앙로47번길 40",0,5.0
"느몽","제주특별자치도 서귀포시 중정로5번길 15",0,0.0
"호텔휴식 서귀포","제주특별자치도 서귀포시 중앙로71번길 17",34,4.0
"스와브호텔","제주특별자치도 서귀포시 서홍로 102",2,4.0
"BK호텔제주","제주특별자치도 서귀포시 칠십리로91번길 12",24,4.4
"나인부띠끄호텔","제주특별자치도 서귀포시 솔동산로10번길 23",37,3.4
"피노호텔","제주특별자치도 서귀포시 천지연로29번길 5",21,4.7
"파인힐호텔","제주특별자치도 서귀포시 부두로 44",19,3.8
"천지연호텔","제주특별자치도 서귀포시 솔동산로 40",6,4.7
"솔동산스테이","제주특별자치도 서귀포시 솔동산로10번길 45",8,0.0
"호텔화인 제주","제주특별자치도 서귀포시 칠십리로 87",15,4.3
"엠스테이호텔 제주","제주특별자치도 서귀포시 태평로353번길 14",50,3.2
"제주호텔더엠","제주특별자치도 서귀포시 태평로353번길 14",41,4.0
"제주오션팰리스","제주특별자치도 서귀포시 중앙로 14",40,2.7
"더호텔","제주특별자치도 제주시 조천읍 신북로 470",105,3.0
"추풍령호텔","제주특별자치도 서귀포시 중앙로59번길 12",0,0.0
"빨간모자달팽이","제주특별자치도 서귀포시 중앙로4번길 15",0,5.0
"호텔브릿지 서귀포","제주특별자치도 서귀포시 태평로 436 1~11층",128,4.3
"제주디아일랜드블루호텔","제주특별자치도 서귀포시 태평로431번길 3",110,3.4
"노블피아","제주특별자치도 서귀포시 명동로 46 1층",62,4.0
"호텔골든데이지 서귀포오션","제주특별자치도 서귀포시 명동로 46 1층",62,4.0
"런호텔","제주특별자치도 서귀포시 태평로431번길 20",8,3.9
"코너스톤호텔","제주특별자치도 서귀포시 정방로 7-10",25,4.5
"굿인호텔","제주특별자치도 서귀포시 태평로439번길 14",3,3.0
"호텔 케니 서귀포","제주특별자치도 서귀포시 동문로 42",181,3.9
"호텔버지니아","제주특별자치도 서귀포시 중정로61번길 31",2,4.7
"제주한옥호텔 한라궁","제주특별자치도 서귀포시 정방연로 6",12,3.4
"서귀포KAL호텔","제주특별자치도 서귀포시 칠십리로 242",153,4.1
"우리들골프텔","제주특별자치도 서귀포시 산록남로 2917",0,0.0
"블랙샌즈호텔","제주특별자치도 제주시 선사로 8",9,2.7
"호텔서귀피안","제주특별자치도 서귀포시 보목로64번길 178",151,3.8
"호텔 서귀피안","제주특별자치도 서귀포시 보목로64번길 178",151,3.8
"제이앤비","제주특별자치도 서귀포시 토평남로30번길 10-8",6,3.4
"씨앤하우스","제주특별자치도 제주시 조천읍 조천9길 10",0,5.0
"코업시티호텔 하버뷰","제주특별자치도 서귀포시 남원읍 태위로 108",121,3.8
"라마다바이윈덤 제주더함덕호텔","제주특별자치도 제주시 조천읍 신북로 470",105,3.0
"호텔스위트캐슬","제주특별자치도 제주시 조천읍 신북로 443",46,3.4
"유탑유블레스호텔 제주","제주특별자치도 제주시 조천읍 조함해안로 502",324,3.2
"아이미제주비치호텔","제주특별자치도 제주시 조천읍 조함해안로 474",33,2.2
"에벤에셀호텔","제주특별자치도 제주시 조천읍 조함해안로 504",152,3.4
"제주서우봉비치호텔","제주특별자치도 제주시 조천읍 함덕6길 10",49,3.2
"오션그랜드","제주특별자치도 제주시 조천읍 조함해안로 490",21,3.1
"함덕비치스테이제주","제주특별자치도 제주시 조천읍 조함해안로 474",4,4.0
"아트스테이함덕비치","제주특별자치도 제주시 조천읍 조함해안로 504",43,2.0
"비치스토리호텔","제주특별자치도 제주시 조천읍 조함해안로 492-5",4,2.8
"제주비치호텔W","제주특별자치도 제주시 조천읍 조함해안로 474",3,3.7
"세인트비치호텔","제주특별자치도 제주시 조천읍 조함해안로 504",0,0.0
"i마이다스레지던스호텔","제주특별자치도 제주시 조천읍 함덕8길 13-1",1,5.0
"흥진비치호텔","제주특별자치도 제주시 조천읍 함덕7길 4",0,0.0
"에코랜드호텔","제주특별자치도 제주시 조천읍 남조로 1982",48,3.5
"파크비치호텔","제주특별자치도 제주시 조천읍 북촌1길 56",0,5.0
"메이더호텔","제주특별자치도 제주시 구좌읍 일주동로 1626",18,3.1
"부영CC관광호텔","제주특별자치도 서귀포시 남원읍 남조로 960",31,2.6
"꼬뜨도르호텔","제주특별자치도 제주시 구좌읍 일주동로 1724",13,4.4
"에벤에셀","제주특별자치도 제주시 조천읍 조함해안로 504",152,3.4
"카세로지","제주특별자치도 서귀포시 표선면 가시로 383",0,5.0
"샤이니호텔","제주특별자치도 제주시 구좌읍 송당4길 7",0,4.0
"리시온호텔","제주특별자치도 서귀포시 표선면 표선동서로 263",9,1.9
"오션호텔","제주특별자치도 제주시 탑동해안로 74",92,3.6
"해비치호텔앤드리조트 제주","제주특별자치도 서귀포시 표선면 민속해안로 537 1층",315,4.4
"엔파제주호텔","제주특별자치도 서귀포시 성산읍 서성일로 726-11",0,5.0
"제주 하나리조트","제주특별자치도 서귀포시 성산읍 일주동로 4995 오션갤러리 프리미어 빌라스 3단지",2,0.0
"아띠랑스","제주특별자치도 서귀포시 성산읍 해맞이해안로 2614",42,3.3
"제주스테이인성산","제주특별자치도 서귀포시 성산읍 신고로 11",20,3.5
"플레이스캠프제주","제주특별자치도 서귀포시 성산읍 동류암로 20",389,3.3
"골든튤립제주성산호텔","제주특별자치도 서귀포시 성산읍 일출로 31",47,3.0
"더베스트제주성산","제주특별자치도 서귀포시 성산읍 동류암로 26",154,3.0
"티라호텔","제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41",53,4.5
"호텔MCC","제주특별자치도 서귀포시 성산읍 섭지코지로25번길 29",12,3.4
"성산포스카이호텔","제주특별자치도 서귀포시 성산읍 동류암로36번길 6",4,0.0
"브라운스위트제주 호텔앤리조트","제주특별자치도 서귀포시 성산읍 고성오조로 94",208,2.9
"호텔휴안스테이","제주특별자치도 서귀포시 성산읍 성산중앙로37번길 9",14,3.8
"블루마운틴호텔","제주특별자치도 서귀포시 성산읍 일출로 297",14,3.7
"휴스테이 금호","제주특별자치도 서귀포시 성산읍 성산중앙로 30-11",13,5.0
"성산비치호텔","제주특별자치도 서귀포시 성산읍 성산등용로 13",7,3.8
"성산호텔","제주특별자치도 서귀포시 성산읍 일출로 31",47,3.0
"브리즈베이호텔","제주특별자치도 서귀포시 성산읍 성산등용로 42",22,4.3
"호텔아로하","제주특별자치도 서귀포시 성산읍 성산등용로 40",13,2.9
"더클라우드풀&스파","제주특별자치도 서귀포시 성산읍 한도로 269-37",6,2.8
